c0_path,split,label,original,manipulation,height,width,frame_rate,nb_frames,c23_path,c40_path
manipulated_sequences/Deepfakes/c0/videos/300_304.mp4,train,FAKE,300.mp4,Deepfakes,480,600,15,359,manipulated_sequences/Deepfakes/c23/videos/300_304.mp4,manipulated_sequences/Deepfakes/c40/videos/300_304.mp4
manipulated_sequences/Deepfakes/c0/videos/301_262.mp4,train,FAKE,301.mp4,Deepfakes,480,640,15,458,manipulated_sequences/Deepfakes/c23/videos/301_262.mp4,manipulated_sequences/Deepfakes/c40/videos/301_262.mp4
manipulated_sequences/Deepfakes/c0/videos/302_323.mp4,train,FAKE,302.mp4,Deepfakes,480,854,15,525,manipulated_sequences/Deepfakes/c23/videos/302_323.mp4,manipulated_sequences/Deepfakes/c40/videos/302_323.mp4
manipulated_sequences/Deepfakes/c0/videos/303_309.mp4,train,FAKE,303.mp4,Deepfakes,480,656,15,343,manipulated_sequences/Deepfakes/c23/videos/303_309.mp4,manipulated_sequences/Deepfakes/c40/videos/303_309.mp4
manipulated_sequences/Deepfakes/c0/videos/304_300.mp4,train,FAKE,304.mp4,Deepfakes,480,640,15,366,manipulated_sequences/Deepfakes/c23/videos/304_300.mp4,manipulated_sequences/Deepfakes/c40/videos/304_300.mp4
manipulated_sequences/Deepfakes/c0/videos/305_513.mp4,train,FAKE,305.mp4,Deepfakes,720,1280,15,506,manipulated_sequences/Deepfakes/c23/videos/305_513.mp4,manipulated_sequences/Deepfakes/c40/videos/305_513.mp4
manipulated_sequences/Deepfakes/c0/videos/306_278.mp4,test,FAKE,306.mp4,Deepfakes,480,600,15,437,manipulated_sequences/Deepfakes/c23/videos/306_278.mp4,manipulated_sequences/Deepfakes/c40/videos/306_278.mp4
manipulated_sequences/Deepfakes/c0/videos/307_365.mp4,train,FAKE,307.mp4,Deepfakes,480,640,15,227,manipulated_sequences/Deepfakes/c23/videos/307_365.mp4,manipulated_sequences/Deepfakes/c40/videos/307_365.mp4
manipulated_sequences/Deepfakes/c0/videos/308_388.mp4,test,FAKE,308.mp4,Deepfakes,720,1280,15,251,manipulated_sequences/Deepfakes/c23/videos/308_388.mp4,manipulated_sequences/Deepfakes/c40/videos/308_388.mp4
manipulated_sequences/Deepfakes/c0/videos/309_303.mp4,train,FAKE,309.mp4,Deepfakes,480,600,15,510,manipulated_sequences/Deepfakes/c23/videos/309_303.mp4,manipulated_sequences/Deepfakes/c40/videos/309_303.mp4
manipulated_sequences/Deepfakes/c0/videos/310_196.mp4,train,FAKE,310.mp4,Deepfakes,720,1280,15,225,manipulated_sequences/Deepfakes/c23/videos/310_196.mp4,manipulated_sequences/Deepfakes/c40/videos/310_196.mp4
manipulated_sequences/Deepfakes/c0/videos/311_387.mp4,train,FAKE,311.mp4,Deepfakes,720,960,15,184,manipulated_sequences/Deepfakes/c23/videos/311_387.mp4,manipulated_sequences/Deepfakes/c40/videos/311_387.mp4
manipulated_sequences/Deepfakes/c0/videos/312_021.mp4,train,FAKE,312.mp4,Deepfakes,480,640,15,214,manipulated_sequences/Deepfakes/c23/videos/312_021.mp4,manipulated_sequences/Deepfakes/c40/videos/312_021.mp4
manipulated_sequences/Deepfakes/c0/videos/313_283.mp4,train,FAKE,313.mp4,Deepfakes,480,654,15,241,manipulated_sequences/Deepfakes/c23/videos/313_283.mp4,manipulated_sequences/Deepfakes/c40/videos/313_283.mp4
manipulated_sequences/Deepfakes/c0/videos/314_347.mp4,test,FAKE,314.mp4,Deepfakes,720,1280,15,207,manipulated_sequences/Deepfakes/c23/videos/314_347.mp4,manipulated_sequences/Deepfakes/c40/videos/314_347.mp4
manipulated_sequences/Deepfakes/c0/videos/315_322.mp4,train,FAKE,315.mp4,Deepfakes,480,854,15,152,manipulated_sequences/Deepfakes/c23/videos/315_322.mp4,manipulated_sequences/Deepfakes/c40/videos/315_322.mp4
manipulated_sequences/Deepfakes/c0/videos/316_369.mp4,val,FAKE,316.mp4,Deepfakes,480,640,15,283,manipulated_sequences/Deepfakes/c23/videos/316_369.mp4,manipulated_sequences/Deepfakes/c40/videos/316_369.mp4
manipulated_sequences/Deepfakes/c0/videos/317_359.mp4,train,FAKE,317.mp4,Deepfakes,480,640,15,341,manipulated_sequences/Deepfakes/c23/videos/317_359.mp4,manipulated_sequences/Deepfakes/c40/videos/317_359.mp4
manipulated_sequences/Deepfakes/c0/videos/318_334.mp4,train,FAKE,318.mp4,Deepfakes,480,656,15,285,manipulated_sequences/Deepfakes/c23/videos/318_334.mp4,manipulated_sequences/Deepfakes/c40/videos/318_334.mp4
manipulated_sequences/Deepfakes/c0/videos/319_352.mp4,test,FAKE,319.mp4,Deepfakes,480,854,15,430,manipulated_sequences/Deepfakes/c23/videos/319_352.mp4,manipulated_sequences/Deepfakes/c40/videos/319_352.mp4
manipulated_sequences/Deepfakes/c0/videos/320_328.mp4,train,FAKE,320.mp4,Deepfakes,720,1280,15,252,manipulated_sequences/Deepfakes/c23/videos/320_328.mp4,manipulated_sequences/Deepfakes/c40/videos/320_328.mp4
manipulated_sequences/Deepfakes/c0/videos/321_288.mp4,test,FAKE,321.mp4,Deepfakes,480,640,15,340,manipulated_sequences/Deepfakes/c23/videos/321_288.mp4,manipulated_sequences/Deepfakes/c40/videos/321_288.mp4
manipulated_sequences/Deepfakes/c0/videos/322_315.mp4,train,FAKE,322.mp4,Deepfakes,720,1280,15,157,manipulated_sequences/Deepfakes/c23/videos/322_315.mp4,manipulated_sequences/Deepfakes/c40/videos/322_315.mp4
manipulated_sequences/Deepfakes/c0/videos/323_302.mp4,train,FAKE,323.mp4,Deepfakes,480,656,15,274,manipulated_sequences/Deepfakes/c23/videos/323_302.mp4,manipulated_sequences/Deepfakes/c40/videos/323_302.mp4
manipulated_sequences/Deepfakes/c0/videos/324_356.mp4,train,FAKE,324.mp4,Deepfakes,480,640,15,749,manipulated_sequences/Deepfakes/c23/videos/324_356.mp4,manipulated_sequences/Deepfakes/c40/videos/324_356.mp4
manipulated_sequences/Deepfakes/c0/videos/325_492.mp4,val,FAKE,325.mp4,Deepfakes,720,1280,15,711,manipulated_sequences/Deepfakes/c23/videos/325_492.mp4,manipulated_sequences/Deepfakes/c40/videos/325_492.mp4
manipulated_sequences/Deepfakes/c0/videos/326_501.mp4,train,FAKE,326.mp4,Deepfakes,480,640,15,548,manipulated_sequences/Deepfakes/c23/videos/326_501.mp4,manipulated_sequences/Deepfakes/c40/videos/326_501.mp4
manipulated_sequences/Deepfakes/c0/videos/327_329.mp4,train,FAKE,327.mp4,Deepfakes,480,640,15,248,manipulated_sequences/Deepfakes/c23/videos/327_329.mp4,manipulated_sequences/Deepfakes/c40/videos/327_329.mp4
manipulated_sequences/Deepfakes/c0/videos/328_320.mp4,train,FAKE,328.mp4,Deepfakes,720,1280,15,160,manipulated_sequences/Deepfakes/c23/videos/328_320.mp4,manipulated_sequences/Deepfakes/c40/videos/328_320.mp4
manipulated_sequences/Deepfakes/c0/videos/329_327.mp4,train,FAKE,329.mp4,Deepfakes,480,654,15,208,manipulated_sequences/Deepfakes/c23/videos/329_327.mp4,manipulated_sequences/Deepfakes/c40/videos/329_327.mp4
manipulated_sequences/Deepfakes/c0/videos/330_162.mp4,train,FAKE,330.mp4,Deepfakes,720,1280,15,204,manipulated_sequences/Deepfakes/c23/videos/330_162.mp4,manipulated_sequences/Deepfakes/c40/videos/330_162.mp4
manipulated_sequences/Deepfakes/c0/videos/331_260.mp4,train,FAKE,331.mp4,Deepfakes,720,1280,15,281,manipulated_sequences/Deepfakes/c23/videos/331_260.mp4,manipulated_sequences/Deepfakes/c40/videos/331_260.mp4
manipulated_sequences/Deepfakes/c0/videos/332_051.mp4,train,FAKE,332.mp4,Deepfakes,720,1280,15,417,manipulated_sequences/Deepfakes/c23/videos/332_051.mp4,manipulated_sequences/Deepfakes/c40/videos/332_051.mp4
manipulated_sequences/Deepfakes/c0/videos/333_377.mp4,train,FAKE,333.mp4,Deepfakes,480,640,15,215,manipulated_sequences/Deepfakes/c23/videos/333_377.mp4,manipulated_sequences/Deepfakes/c40/videos/333_377.mp4
manipulated_sequences/Deepfakes/c0/videos/334_318.mp4,train,FAKE,334.mp4,Deepfakes,480,600,15,803,manipulated_sequences/Deepfakes/c23/videos/334_318.mp4,manipulated_sequences/Deepfakes/c40/videos/334_318.mp4
manipulated_sequences/Deepfakes/c0/videos/335_277.mp4,train,FAKE,335.mp4,Deepfakes,720,1280,15,192,manipulated_sequences/Deepfakes/c23/videos/335_277.mp4,manipulated_sequences/Deepfakes/c40/videos/335_277.mp4
manipulated_sequences/Deepfakes/c0/videos/336_338.mp4,train,FAKE,336.mp4,Deepfakes,480,656,15,304,manipulated_sequences/Deepfakes/c23/videos/336_338.mp4,manipulated_sequences/Deepfakes/c40/videos/336_338.mp4
manipulated_sequences/Deepfakes/c0/videos/337_522.mp4,train,FAKE,337.mp4,Deepfakes,480,640,15,199,manipulated_sequences/Deepfakes/c23/videos/337_522.mp4,manipulated_sequences/Deepfakes/c40/videos/337_522.mp4
manipulated_sequences/Deepfakes/c0/videos/338_336.mp4,train,FAKE,338.mp4,Deepfakes,480,600,15,533,manipulated_sequences/Deepfakes/c23/videos/338_336.mp4,manipulated_sequences/Deepfakes/c40/videos/338_336.mp4
manipulated_sequences/Deepfakes/c0/videos/339_392.mp4,train,FAKE,339.mp4,Deepfakes,480,640,15,229,manipulated_sequences/Deepfakes/c23/videos/339_392.mp4,manipulated_sequences/Deepfakes/c40/videos/339_392.mp4
manipulated_sequences/Deepfakes/c0/videos/340_341.mp4,train,FAKE,340.mp4,Deepfakes,1080,1920,15,147,manipulated_sequences/Deepfakes/c23/videos/340_341.mp4,manipulated_sequences/Deepfakes/c40/videos/340_341.mp4
manipulated_sequences/Deepfakes/c0/videos/341_340.mp4,train,FAKE,341.mp4,Deepfakes,720,960,15,414,manipulated_sequences/Deepfakes/c23/videos/341_340.mp4,manipulated_sequences/Deepfakes/c40/videos/341_340.mp4
manipulated_sequences/Deepfakes/c0/videos/342_416.mp4,val,FAKE,342.mp4,Deepfakes,720,1280,15,181,manipulated_sequences/Deepfakes/c23/videos/342_416.mp4,manipulated_sequences/Deepfakes/c40/videos/342_416.mp4
manipulated_sequences/Deepfakes/c0/videos/343_363.mp4,train,FAKE,343.mp4,Deepfakes,480,656,15,179,manipulated_sequences/Deepfakes/c23/videos/343_363.mp4,manipulated_sequences/Deepfakes/c40/videos/343_363.mp4
manipulated_sequences/Deepfakes/c0/videos/344_020.mp4,train,FAKE,344.mp4,Deepfakes,720,1280,15,379,manipulated_sequences/Deepfakes/c23/videos/344_020.mp4,manipulated_sequences/Deepfakes/c40/videos/344_020.mp4
manipulated_sequences/Deepfakes/c0/videos/345_259.mp4,train,FAKE,345.mp4,Deepfakes,480,854,15,254,manipulated_sequences/Deepfakes/c23/videos/345_259.mp4,manipulated_sequences/Deepfakes/c40/videos/345_259.mp4
manipulated_sequences/Deepfakes/c0/videos/346_351.mp4,train,FAKE,346.mp4,Deepfakes,480,454,15,308,manipulated_sequences/Deepfakes/c23/videos/346_351.mp4,manipulated_sequences/Deepfakes/c40/videos/346_351.mp4
manipulated_sequences/Deepfakes/c0/videos/347_314.mp4,test,FAKE,347.mp4,Deepfakes,480,854,15,229,manipulated_sequences/Deepfakes/c23/videos/347_314.mp4,manipulated_sequences/Deepfakes/c40/videos/347_314.mp4
manipulated_sequences/Deepfakes/c0/videos/348_202.mp4,train,FAKE,348.mp4,Deepfakes,480,854,15,248,manipulated_sequences/Deepfakes/c23/videos/348_202.mp4,manipulated_sequences/Deepfakes/c40/videos/348_202.mp4
manipulated_sequences/Deepfakes/c0/videos/349_350.mp4,val,FAKE,349.mp4,Deepfakes,720,1280,15,283,manipulated_sequences/Deepfakes/c23/videos/349_350.mp4,manipulated_sequences/Deepfakes/c40/videos/349_350.mp4
manipulated_sequences/Deepfakes/c0/videos/350_349.mp4,val,FAKE,350.mp4,Deepfakes,480,854,15,243,manipulated_sequences/Deepfakes/c23/videos/350_349.mp4,manipulated_sequences/Deepfakes/c40/videos/350_349.mp4
manipulated_sequences/Deepfakes/c0/videos/351_346.mp4,train,FAKE,351.mp4,Deepfakes,480,640,15,342,manipulated_sequences/Deepfakes/c23/videos/351_346.mp4,manipulated_sequences/Deepfakes/c40/videos/351_346.mp4
manipulated_sequences/Deepfakes/c0/videos/352_319.mp4,test,FAKE,352.mp4,Deepfakes,480,720,15,253,manipulated_sequences/Deepfakes/c23/videos/352_319.mp4,manipulated_sequences/Deepfakes/c40/videos/352_319.mp4
manipulated_sequences/Deepfakes/c0/videos/353_383.mp4,train,FAKE,353.mp4,Deepfakes,720,1280,15,179,manipulated_sequences/Deepfakes/c23/videos/353_383.mp4,manipulated_sequences/Deepfakes/c40/videos/353_383.mp4
manipulated_sequences/Deepfakes/c0/videos/354_362.mp4,val,FAKE,354.mp4,Deepfakes,720,1280,15,230,manipulated_sequences/Deepfakes/c23/videos/354_362.mp4,manipulated_sequences/Deepfakes/c40/videos/354_362.mp4
manipulated_sequences/Deepfakes/c0/videos/355_748.mp4,train,FAKE,355.mp4,Deepfakes,1080,1920,15,250,manipulated_sequences/Deepfakes/c23/videos/355_748.mp4,manipulated_sequences/Deepfakes/c40/videos/355_748.mp4
manipulated_sequences/Deepfakes/c0/videos/356_324.mp4,train,FAKE,356.mp4,Deepfakes,720,1280,15,335,manipulated_sequences/Deepfakes/c23/videos/356_324.mp4,manipulated_sequences/Deepfakes/c40/videos/356_324.mp4
manipulated_sequences/Deepfakes/c0/videos/357_432.mp4,train,FAKE,357.mp4,Deepfakes,480,854,15,173,manipulated_sequences/Deepfakes/c23/videos/357_432.mp4,manipulated_sequences/Deepfakes/c40/videos/357_432.mp4
manipulated_sequences/Deepfakes/c0/videos/358_380.mp4,test,FAKE,358.mp4,Deepfakes,480,640,15,267,manipulated_sequences/Deepfakes/c23/videos/358_380.mp4,manipulated_sequences/Deepfakes/c40/videos/358_380.mp4
manipulated_sequences/Deepfakes/c0/videos/359_317.mp4,train,FAKE,359.mp4,Deepfakes,480,640,15,228,manipulated_sequences/Deepfakes/c23/videos/359_317.mp4,manipulated_sequences/Deepfakes/c40/videos/359_317.mp4
manipulated_sequences/Deepfakes/c0/videos/360_437.mp4,train,FAKE,360.mp4,Deepfakes,720,1280,15,231,manipulated_sequences/Deepfakes/c23/videos/360_437.mp4,manipulated_sequences/Deepfakes/c40/videos/360_437.mp4
manipulated_sequences/Deepfakes/c0/videos/361_448.mp4,train,FAKE,361.mp4,Deepfakes,720,1280,15,228,manipulated_sequences/Deepfakes/c23/videos/361_448.mp4,manipulated_sequences/Deepfakes/c40/videos/361_448.mp4
manipulated_sequences/Deepfakes/c0/videos/362_354.mp4,val,FAKE,362.mp4,Deepfakes,720,1280,15,228,manipulated_sequences/Deepfakes/c23/videos/362_354.mp4,manipulated_sequences/Deepfakes/c40/videos/362_354.mp4
manipulated_sequences/Deepfakes/c0/videos/363_343.mp4,train,FAKE,363.mp4,Deepfakes,480,640,15,284,manipulated_sequences/Deepfakes/c23/videos/363_343.mp4,manipulated_sequences/Deepfakes/c40/videos/363_343.mp4
manipulated_sequences/Deepfakes/c0/videos/364_440.mp4,val,FAKE,364.mp4,Deepfakes,480,854,15,389,manipulated_sequences/Deepfakes/c23/videos/364_440.mp4,manipulated_sequences/Deepfakes/c40/videos/364_440.mp4
manipulated_sequences/Deepfakes/c0/videos/365_307.mp4,train,FAKE,365.mp4,Deepfakes,480,640,15,221,manipulated_sequences/Deepfakes/c23/videos/365_307.mp4,manipulated_sequences/Deepfakes/c40/videos/365_307.mp4
manipulated_sequences/Deepfakes/c0/videos/366_473.mp4,train,FAKE,366.mp4,Deepfakes,480,656,15,242,manipulated_sequences/Deepfakes/c23/videos/366_473.mp4,manipulated_sequences/Deepfakes/c40/videos/366_473.mp4
manipulated_sequences/Deepfakes/c0/videos/367_371.mp4,test,FAKE,367.mp4,Deepfakes,480,640,15,389,manipulated_sequences/Deepfakes/c23/videos/367_371.mp4,manipulated_sequences/Deepfakes/c40/videos/367_371.mp4
manipulated_sequences/Deepfakes/c0/videos/368_378.mp4,train,FAKE,368.mp4,Deepfakes,480,640,15,381,manipulated_sequences/Deepfakes/c23/videos/368_378.mp4,manipulated_sequences/Deepfakes/c40/videos/368_378.mp4
manipulated_sequences/Deepfakes/c0/videos/369_316.mp4,val,FAKE,369.mp4,Deepfakes,480,854,15,160,manipulated_sequences/Deepfakes/c23/videos/369_316.mp4,manipulated_sequences/Deepfakes/c40/videos/369_316.mp4
manipulated_sequences/Deepfakes/c0/videos/370_483.mp4,val,FAKE,370.mp4,Deepfakes,1080,1920,15,198,manipulated_sequences/Deepfakes/c23/videos/370_483.mp4,manipulated_sequences/Deepfakes/c40/videos/370_483.mp4
manipulated_sequences/Deepfakes/c0/videos/371_367.mp4,test,FAKE,371.mp4,Deepfakes,480,600,15,431,manipulated_sequences/Deepfakes/c23/videos/371_367.mp4,manipulated_sequences/Deepfakes/c40/videos/371_367.mp4
manipulated_sequences/Deepfakes/c0/videos/372_413.mp4,train,FAKE,372.mp4,Deepfakes,480,854,15,292,manipulated_sequences/Deepfakes/c23/videos/372_413.mp4,manipulated_sequences/Deepfakes/c40/videos/372_413.mp4
manipulated_sequences/Deepfakes/c0/videos/373_394.mp4,train,FAKE,373.mp4,Deepfakes,720,1280,15,361,manipulated_sequences/Deepfakes/c23/videos/373_394.mp4,manipulated_sequences/Deepfakes/c40/videos/373_394.mp4
manipulated_sequences/Deepfakes/c0/videos/374_407.mp4,train,FAKE,374.mp4,Deepfakes,720,1280,15,352,manipulated_sequences/Deepfakes/c23/videos/374_407.mp4,manipulated_sequences/Deepfakes/c40/videos/374_407.mp4
manipulated_sequences/Deepfakes/c0/videos/375_251.mp4,train,FAKE,375.mp4,Deepfakes,720,1280,15,212,manipulated_sequences/Deepfakes/c23/videos/375_251.mp4,manipulated_sequences/Deepfakes/c40/videos/375_251.mp4
manipulated_sequences/Deepfakes/c0/videos/376_381.mp4,test,FAKE,376.mp4,Deepfakes,720,1280,15,309,manipulated_sequences/Deepfakes/c23/videos/376_381.mp4,manipulated_sequences/Deepfakes/c40/videos/376_381.mp4
manipulated_sequences/Deepfakes/c0/videos/377_333.mp4,train,FAKE,377.mp4,Deepfakes,480,640,15,199,manipulated_sequences/Deepfakes/c23/videos/377_333.mp4,manipulated_sequences/Deepfakes/c40/videos/377_333.mp4
manipulated_sequences/Deepfakes/c0/videos/378_368.mp4,train,FAKE,378.mp4,Deepfakes,720,1280,15,381,manipulated_sequences/Deepfakes/c23/videos/378_368.mp4,manipulated_sequences/Deepfakes/c40/videos/378_368.mp4
manipulated_sequences/Deepfakes/c0/videos/379_158.mp4,test,FAKE,379.mp4,Deepfakes,480,640,15,171,manipulated_sequences/Deepfakes/c23/videos/379_158.mp4,manipulated_sequences/Deepfakes/c40/videos/379_158.mp4
manipulated_sequences/Deepfakes/c0/videos/380_358.mp4,test,FAKE,380.mp4,Deepfakes,480,640,15,228,manipulated_sequences/Deepfakes/c23/videos/380_358.mp4,manipulated_sequences/Deepfakes/c40/videos/380_358.mp4
manipulated_sequences/Deepfakes/c0/videos/381_376.mp4,test,FAKE,381.mp4,Deepfakes,480,656,15,347,manipulated_sequences/Deepfakes/c23/videos/381_376.mp4,manipulated_sequences/Deepfakes/c40/videos/381_376.mp4
manipulated_sequences/Deepfakes/c0/videos/382_409.mp4,train,FAKE,382.mp4,Deepfakes,480,640,15,188,manipulated_sequences/Deepfakes/c23/videos/382_409.mp4,manipulated_sequences/Deepfakes/c40/videos/382_409.mp4
manipulated_sequences/Deepfakes/c0/videos/383_353.mp4,train,FAKE,383.mp4,Deepfakes,1080,1920,15,233,manipulated_sequences/Deepfakes/c23/videos/383_353.mp4,manipulated_sequences/Deepfakes/c40/videos/383_353.mp4
manipulated_sequences/Deepfakes/c0/videos/384_932.mp4,test,FAKE,384.mp4,Deepfakes,1080,1920,15,277,manipulated_sequences/Deepfakes/c23/videos/384_932.mp4,manipulated_sequences/Deepfakes/c40/videos/384_932.mp4
manipulated_sequences/Deepfakes/c0/videos/385_414.mp4,train,FAKE,385.mp4,Deepfakes,720,1280,15,175,manipulated_sequences/Deepfakes/c23/videos/385_414.mp4,manipulated_sequences/Deepfakes/c40/videos/385_414.mp4
manipulated_sequences/Deepfakes/c0/videos/386_154.mp4,test,FAKE,386.mp4,Deepfakes,1080,1920,15,225,manipulated_sequences/Deepfakes/c23/videos/386_154.mp4,manipulated_sequences/Deepfakes/c40/videos/386_154.mp4
manipulated_sequences/Deepfakes/c0/videos/387_311.mp4,train,FAKE,387.mp4,Deepfakes,720,1280,15,264,manipulated_sequences/Deepfakes/c23/videos/387_311.mp4,manipulated_sequences/Deepfakes/c40/videos/387_311.mp4
manipulated_sequences/Deepfakes/c0/videos/388_308.mp4,test,FAKE,388.mp4,Deepfakes,480,640,15,318,manipulated_sequences/Deepfakes/c23/videos/388_308.mp4,manipulated_sequences/Deepfakes/c40/videos/388_308.mp4
manipulated_sequences/Deepfakes/c0/videos/389_480.mp4,test,FAKE,389.mp4,Deepfakes,1080,1920,15,188,manipulated_sequences/Deepfakes/c23/videos/389_480.mp4,manipulated_sequences/Deepfakes/c40/videos/389_480.mp4
manipulated_sequences/Deepfakes/c0/videos/390_709.mp4,train,FAKE,390.mp4,Deepfakes,720,1280,15,506,manipulated_sequences/Deepfakes/c23/videos/390_709.mp4,manipulated_sequences/Deepfakes/c40/videos/390_709.mp4
manipulated_sequences/Deepfakes/c0/videos/391_406.mp4,train,FAKE,391.mp4,Deepfakes,480,640,15,328,manipulated_sequences/Deepfakes/c23/videos/391_406.mp4,manipulated_sequences/Deepfakes/c40/videos/391_406.mp4
manipulated_sequences/Deepfakes/c0/videos/392_339.mp4,train,FAKE,392.mp4,Deepfakes,720,1280,15,748,manipulated_sequences/Deepfakes/c23/videos/392_339.mp4,manipulated_sequences/Deepfakes/c40/videos/392_339.mp4
manipulated_sequences/Deepfakes/c0/videos/393_405.mp4,train,FAKE,393.mp4,Deepfakes,480,640,15,347,manipulated_sequences/Deepfakes/c23/videos/393_405.mp4,manipulated_sequences/Deepfakes/c40/videos/393_405.mp4
manipulated_sequences/Deepfakes/c0/videos/394_373.mp4,train,FAKE,394.mp4,Deepfakes,720,1280,15,252,manipulated_sequences/Deepfakes/c23/videos/394_373.mp4,manipulated_sequences/Deepfakes/c40/videos/394_373.mp4
manipulated_sequences/Deepfakes/c0/videos/395_401.mp4,train,FAKE,395.mp4,Deepfakes,720,1280,15,224,manipulated_sequences/Deepfakes/c23/videos/395_401.mp4,manipulated_sequences/Deepfakes/c40/videos/395_401.mp4
manipulated_sequences/Deepfakes/c0/videos/396_272.mp4,train,FAKE,396.mp4,Deepfakes,720,1280,15,263,manipulated_sequences/Deepfakes/c23/videos/396_272.mp4,manipulated_sequences/Deepfakes/c40/videos/396_272.mp4
manipulated_sequences/Deepfakes/c0/videos/397_602.mp4,train,FAKE,397.mp4,Deepfakes,1080,1920,15,178,manipulated_sequences/Deepfakes/c23/videos/397_602.mp4,manipulated_sequences/Deepfakes/c40/videos/397_602.mp4
manipulated_sequences/Deepfakes/c0/videos/398_457.mp4,train,FAKE,398.mp4,Deepfakes,480,656,15,349,manipulated_sequences/Deepfakes/c23/videos/398_457.mp4,manipulated_sequences/Deepfakes/c40/videos/398_457.mp4
manipulated_sequences/Deepfakes/c0/videos/399_488.mp4,test,FAKE,399.mp4,Deepfakes,720,1280,15,431,manipulated_sequences/Deepfakes/c23/videos/399_488.mp4,manipulated_sequences/Deepfakes/c40/videos/399_488.mp4
manipulated_sequences/Deepfakes/c0/videos/400_476.mp4,train,FAKE,400.mp4,Deepfakes,720,1280,15,214,manipulated_sequences/Deepfakes/c23/videos/400_476.mp4,manipulated_sequences/Deepfakes/c40/videos/400_476.mp4
manipulated_sequences/Deepfakes/c0/videos/401_395.mp4,train,FAKE,401.mp4,Deepfakes,720,1280,15,246,manipulated_sequences/Deepfakes/c23/videos/401_395.mp4,manipulated_sequences/Deepfakes/c40/videos/401_395.mp4
manipulated_sequences/Deepfakes/c0/videos/402_453.mp4,val,FAKE,402.mp4,Deepfakes,1080,1920,15,212,manipulated_sequences/Deepfakes/c23/videos/402_453.mp4,manipulated_sequences/Deepfakes/c40/videos/402_453.mp4
manipulated_sequences/Deepfakes/c0/videos/403_497.mp4,train,FAKE,403.mp4,Deepfakes,480,272,15,354,manipulated_sequences/Deepfakes/c23/videos/403_497.mp4,manipulated_sequences/Deepfakes/c40/videos/403_497.mp4
manipulated_sequences/Deepfakes/c0/videos/404_429.mp4,test,FAKE,404.mp4,Deepfakes,720,1280,15,479,manipulated_sequences/Deepfakes/c23/videos/404_429.mp4,manipulated_sequences/Deepfakes/c40/videos/404_429.mp4
manipulated_sequences/Deepfakes/c0/videos/405_393.mp4,train,FAKE,405.mp4,Deepfakes,480,640,15,319,manipulated_sequences/Deepfakes/c23/videos/405_393.mp4,manipulated_sequences/Deepfakes/c40/videos/405_393.mp4
manipulated_sequences/Deepfakes/c0/videos/406_391.mp4,train,FAKE,406.mp4,Deepfakes,480,600,15,307,manipulated_sequences/Deepfakes/c23/videos/406_391.mp4,manipulated_sequences/Deepfakes/c40/videos/406_391.mp4
manipulated_sequences/Deepfakes/c0/videos/407_374.mp4,train,FAKE,407.mp4,Deepfakes,480,600,15,302,manipulated_sequences/Deepfakes/c23/videos/407_374.mp4,manipulated_sequences/Deepfakes/c40/videos/407_374.mp4
manipulated_sequences/Deepfakes/c0/videos/408_424.mp4,train,FAKE,408.mp4,Deepfakes,480,720,15,184,manipulated_sequences/Deepfakes/c23/videos/408_424.mp4,manipulated_sequences/Deepfakes/c40/videos/408_424.mp4
manipulated_sequences/Deepfakes/c0/videos/409_382.mp4,train,FAKE,409.mp4,Deepfakes,480,640,15,217,manipulated_sequences/Deepfakes/c23/videos/409_382.mp4,manipulated_sequences/Deepfakes/c40/videos/409_382.mp4
manipulated_sequences/Deepfakes/c0/videos/410_411.mp4,train,FAKE,410.mp4,Deepfakes,1080,1920,15,230,manipulated_sequences/Deepfakes/c23/videos/410_411.mp4,manipulated_sequences/Deepfakes/c40/videos/410_411.mp4
manipulated_sequences/Deepfakes/c0/videos/411_410.mp4,train,FAKE,411.mp4,Deepfakes,1080,1920,15,265,manipulated_sequences/Deepfakes/c23/videos/411_410.mp4,manipulated_sequences/Deepfakes/c40/videos/411_410.mp4
manipulated_sequences/Deepfakes/c0/videos/412_274.mp4,train,FAKE,412.mp4,Deepfakes,720,1280,15,286,manipulated_sequences/Deepfakes/c23/videos/412_274.mp4,manipulated_sequences/Deepfakes/c40/videos/412_274.mp4
manipulated_sequences/Deepfakes/c0/videos/413_372.mp4,train,FAKE,413.mp4,Deepfakes,480,640,15,227,manipulated_sequences/Deepfakes/c23/videos/413_372.mp4,manipulated_sequences/Deepfakes/c40/videos/413_372.mp4
manipulated_sequences/Deepfakes/c0/videos/414_385.mp4,train,FAKE,414.mp4,Deepfakes,1080,1920,15,294,manipulated_sequences/Deepfakes/c23/videos/414_385.mp4,manipulated_sequences/Deepfakes/c40/videos/414_385.mp4
manipulated_sequences/Deepfakes/c0/videos/415_484.mp4,train,FAKE,415.mp4,Deepfakes,480,720,15,282,manipulated_sequences/Deepfakes/c23/videos/415_484.mp4,manipulated_sequences/Deepfakes/c40/videos/415_484.mp4
manipulated_sequences/Deepfakes/c0/videos/416_342.mp4,val,FAKE,416.mp4,Deepfakes,720,1280,15,188,manipulated_sequences/Deepfakes/c23/videos/416_342.mp4,manipulated_sequences/Deepfakes/c40/videos/416_342.mp4
